cvr,agg5,agg10,agg20,diff1,diff2,diff3,diff4
0.2,0.13481,0.17372,0.17002,0.15455,0.53766,1.3494,2.5896
0,0.13481,0.17372,0.17002,-0.2,-0.35455,-0.89221,-2.2416
0.41667,0.21263,0.17372,0.17002,0.41667,0.61667,0.97121,1.8634
0.55556,0.21263,0.17372,0.17002,0.13889,-0.27778,-0.89444,-1.8657
0,0.21263,0.17372,0.17002,-0.55556,-0.69444,-0.41667,0.47778
0,0.21263,0.17372,0.17002,0,0.55556,1.25,1.6667
0.090909,0.21263,0.17372,0.17002,0.090909,0.090909,-0.46465,-1.7146
0.18182,0.11823,0.16633,0.17002,0.090909,0,-0.090909,0.37374
0.066667,0.11823,0.16633,0.17002,-0.11515,-0.20606,-0.20606,-0.11515
0.1,0.11823,0.16633,0.17002,0.033333,0.14848,0.35455,0.56061
0.11765,0.11823,0.16633,0.17002,0.017647,-0.015686,-0.16417,-0.51872
0.125,0.11823,0.16633,0.17002,0.0073529,-0.010294,0.0053922,0.16956
0,0.21442,0.16633,0.17002,-0.125,-0.13235,-0.12206,-0.12745
0.33333,0.21442,0.16633,0.17002,0.33333,0.45833,0.59069,0.71275
0.23077,0.21442,0.16633,0.17002,-0.10256,-0.4359,-0.89423,-1.4849
0.23529,0.21442,0.16633,0.17002,0.0045249,0.10709,0.54299,1.4372
0.27273,0.21442,0.16633,0.17002,0.037433,0.032908,-0.074181,-0.61717
0.4,0.19993,0.19547,0.16498,0.12727,0.08984,0.056931,0.13111
0.11765,0.19993,0.19547,0.16498,-0.28235,-0.40963,-0.49947,-0.5564
0.17647,0.19993,0.19547,0.16498,0.058824,0.34118,0.7508,1.2503
0.22222,0.19993,0.19547,0.16498,0.045752,-0.013072,-0.35425,-1.1051
0.083333,0.19993,0.19547,0.16498,-0.13889,-0.18464,-0.17157,0.18268
0.21429,0.19101,0.19547,0.16498,0.13095,0.26984,0.45448,0.62605
0.071429,0.19101,0.19547,0.16498,-0.14286,-0.27381,-0.54365,-0.99813
0.3,0.19101,0.19547,0.16498,0.22857,0.37143,0.64524,1.1889
0.18182,0.19101,0.19547,0.16498,-0.11818,-0.34675,-0.71818,-1.3634
0.1875,0.19101,0.19547,0.16498,0.0056818,0.12386,0.47062,1.1888
0.36364,0.13812,0.13449,0.16498,0.17614,0.17045,0.046591,-0.42403
0.055556,0.13812,0.13449,0.16498,-0.30808,-0.48422,-0.65467,-0.70126
0.2,0.13812,0.13449,0.16498,0.14444,0.45253,0.93674,1.5914
0,0.13812,0.13449,0.16498,-0.2,-0.34444,-0.79697,-1.7337
0.071429,0.13812,0.13449,0.16498,0.071429,0.27143,0.61587,1.4128
0.375,0.13086,0.13449,0.16498,0.30357,0.23214,-0.039286,-0.65516
0.15789,0.13086,0.13449,0.16498,-0.21711,-0.52068,-0.75282,-0.71353
0.071429,0.13086,0.13449,0.16498,-0.086466,0.13064,0.65132,1.4041
0.05,0.13086,0.13449,0.16498,-0.021429,0.065038,-0.065602,-0.71692
0,0.13086,0.13449,0.16498,-0.05,-0.028571,-0.093609,-0.028008
0.21429,0.20518,0.1612,0.17589,0.21429,0.26429,0.29286,0.38647
0.25,0.20518,0.1612,0.17589,0.035714,-0.17857,-0.44286,-0.73571
0.31579,0.20518,0.1612,0.17589,0.065789,0.030075,0.20865,0.6515
0.11538,0.20518,0.1612,0.17589,-0.2004,-0.26619,-0.29627,-0.50492
0.13043,0.20518,0.1612,0.17589,0.01505,0.21546,0.48165,0.77792
0.1875,0.11722,0.1612,0.17589,0.057065,0.042015,-0.17344,-0.65509
0.090909,0.11722,0.1612,0.17589,-0.096591,-0.15366,-0.19567,-0.022231
0,0.11722,0.1612,0.17589,-0.090909,0.0056818,0.15934,0.35501
0.30769,0.11722,0.1612,0.17589,0.30769,0.3986,0.39292,0.23358
0,0.11722,0.1612,0.17589,-0.30769,-0.61538,-1.014,-1.4069
0,0.13867,0.19059,0.17589,0,0.30769,0.92308,1.9371
0.16667,0.13867,0.19059,0.17589,0.16667,0.16667,-0.14103,-1.0641
0.16,0.13867,0.19059,0.17589,-0.0066667,-0.17333,-0.34,-0.19897
0.16667,0.13867,0.19059,0.17589,0.0066667,0.013333,0.18667,0.52667
0.2,0.13867,0.19059,0.17589,0.033333,0.026667,0.013333,-0.17333
0.28571,0.24251,0.19059,0.17589,0.085714,0.052381,0.025714,0.012381
0.35,0.24251,0.19059,0.17589,0.064286,-0.021429,-0.07381,-0.099524
0.25,0.24251,0.19059,0.17589,-0.1,-0.16429,-0.14286,-0.069048
0.19048,0.24251,0.19059,0.17589,-0.059524,0.040476,0.20476,0.34762
0.13636,0.24251,0.19059,0.17589,-0.054113,0.0054113,-0.035065,-0.23983
0.2093,0.075009,0.082626,0.095045,0.072939,0.12705,0.12164,0.1567
0,0.075009,0.082626,0.095045,-0.2093,-0.28224,-0.40929,-0.53093
0.03125,0.075009,0.082626,0.095045,0.03125,0.24055,0.52279,0.93209
0.04878,0.075009,0.082626,0.095045,0.01753,-0.01372,-0.25427,-0.77707
0.085714,0.075009,0.082626,0.095045,0.036934,0.019403,0.033123,0.28739
0.030303,0.090243,0.082626,0.095045,-0.055411,-0.092345,-0.11175,-0.14487
0.15385,0.090243,0.082626,0.095045,0.12354,0.17895,0.2713,0.38305
0.125,0.090243,0.082626,0.095045,-0.028846,-0.15239,-0.33134,-0.60264
0.11429,0.090243,0.082626,0.095045,-0.010714,0.018132,0.17052,0.50186
0.027778,0.090243,0.082626,0.095045,-0.086508,-0.075794,-0.093926,-0.26445
0.10345,0.11502,0.10746,0.095045,0.07567,0.16218,0.23797,0.3319
0.13333,0.11502,0.10746,0.095045,0.029885,-0.045785,-0.20796,-0.44594
0.0625,0.11502,0.10746,0.095045,-0.070833,-0.10072,-0.054933,0.15303
0.22581,0.11502,0.10746,0.095045,0.16331,0.23414,0.33486,0.38979
0.05,0.11502,0.10746,0.095045,-0.17581,-0.33911,-0.57325,-0.90811
0.12903,0.099912,0.10746,0.095045,0.079032,0.25484,0.59395,1.1672
0.044444,0.099912,0.10746,0.095045,-0.084588,-0.16362,-0.41846,-1.0124
0.21212,0.099912,0.10746,0.095045,0.16768,0.25226,0.41588,0.83434
0.076923,0.099912,0.10746,0.095045,-0.1352,-0.30287,-0.55514,-0.97102
0.037037,0.099912,0.10746,0.095045,-0.039886,0.095312,0.39819,0.95333
0.055556,0.079561,0.064688,0.074483,0.018519,0.058405,-0.036908,-0.43509
0.071429,0.079561,0.064688,0.074483,0.015873,-0.0026455,-0.06105,-0.024143
0.061224,0.079561,0.064688,0.074483,-0.010204,-0.026077,-0.023432,0.037618
0.18919,0.079561,0.064688,0.074483,0.12796,0.13817,0.16425,0.18768
0.020408,0.079561,0.064688,0.074483,-0.16878,-0.29675,-0.43491,-0.59916
0.016949,0.049815,0.064688,0.074483,-0.003459,0.16532,0.46207,0.89698
0.019231,0.049815,0.064688,0.074483,0.0022816,0.0057406,-0.15958,-0.62165
0.025641,0.049815,0.064688,0.074483,0.0064103,0.0041286,-0.001612,0.15797
0.13725,0.049815,0.064688,0.074483,0.11161,0.1052,0.10107,0.10269
0.05,0.049815,0.064688,0.074483,-0.087255,-0.19887,-0.30407,-0.40515
0.069767,0.11299,0.084278,0.074483,0.019767,0.10702,0.30589,0.60996
0.078431,0.11299,0.084278,0.074483,0.0086639,-0.011104,-0.11813,-0.42402
0.18421,0.11299,0.084278,0.074483,0.10578,0.097115,0.10822,0.22634
0.10526,0.11299,0.084278,0.074483,-0.078947,-0.18473,-0.28184,-0.39006
0.12727,0.11299,0.084278,0.074483,0.02201,0.10096,0.28568,0.56753
0.057143,0.055567,0.084278,0.074483,-0.07013,-0.092139,-0.1931,-0.47878
0,0.055567,0.084278,0.074483,-0.057143,0.012987,0.10513,0.29822
0.098039,0.055567,0.084278,0.074483,0.098039,0.15518,0.1422,0.037069
0.06383,0.055567,0.084278,0.074483,-0.034209,-0.13225,-0.28743,-0.42963
0.058824,0.055567,0.084278,0.074483,-0.0050063,0.029203,0.16145,0.44888
0.097561,0.090036,0.07475,0.081953,0.038737,0.043744,0.014541,-0.14691
0.095238,0.090036,0.07475,0.081953,-0.0023229,-0.04106,-0.084804,-0.099345
0.13433,0.090036,0.07475,0.081953,0.03909,0.041413,0.082473,0.16728
0.070423,0.090036,0.07475,0.081953,-0.063906,-0.103,-0.14441,-0.22688
0.052632,0.090036,0.07475,0.081953,-0.017791,0.046115,0.14911,0.29352
0.020833,0.059463,0.07475,0.081953,-0.031798,-0.014007,-0.060122,-0.20923
0.09434,0.059463,0.07475,0.081953,0.073506,0.1053,0.11931,0.17943
0.036364,0.059463,0.07475,0.081953,-0.057976,-0.13148,-0.23679,-0.3561
0.058824,0.059463,0.07475,0.081953,0.02246,0.080436,0.21192,0.4487
0.086957,0.059463,0.07475,0.081953,0.028133,0.0056731,-0.074763,-0.28668
0.0375,0.084149,0.089157,0.081953,-0.049457,-0.07759,-0.083263,-0.0084998
0.058824,0.084149,0.089157,0.081953,0.021324,0.07078,0.14837,0.23163
0.18367,0.084149,0.089157,0.081953,0.12485,0.10353,0.032746,-0.11562
0.094595,0.084149,0.089157,0.081953,-0.089079,-0.21393,-0.31746,-0.3502
0.046154,0.084149,0.089157,0.081953,-0.048441,0.040638,0.25457,0.57202
0.11111,0.094165,0.089157,0.081953,0.064957,0.1134,0.07276,-0.18181
0.084337,0.094165,0.089157,0.081953,-0.026774,-0.091731,-0.20513,-0.27789
0.054054,0.094165,0.089157,0.081953,-0.030283,-0.0035095,0.088221,0.29335
0.089744,0.094165,0.089157,0.081953,0.03569,0.065973,0.069482,-0.018739
0.13158,0.094165,0.089157,0.081953,0.041835,0.0061458,-0.059827,-0.12931
0.16129,0.12945,0.11365,0.114,0.029711,-0.012124,-0.01827,0.041557
0.085714,0.12945,0.11365,0.114,-0.075576,-0.10529,-0.093163,-0.074894
0.14925,0.12945,0.11365,0.114,0.063539,0.13912,0.2444,0.33757
0.11765,0.12945,0.11365,0.114,-0.031607,-0.095146,-0.23426,-0.47866
0.13333,0.12945,0.11365,0.114,0.015686,0.047293,0.14244,0.3767
0.071429,0.09785,0.11365,0.114,-0.061905,-0.077591,-0.12488,-0.26732
0.056338,0.09785,0.11365,0.114,-0.015091,0.046814,0.12441,0.24929
0.14667,0.09785,0.11365,0.114,0.090329,0.10542,0.058605,-0.0658
0.066667,0.09785,0.11365,0.114,-0.08,-0.17033,-0.27575,-0.33435
0.14815,0.09785,0.11365,0.114,0.081481,0.16148,0.33181,0.60756
0.08642,0.1325,0.11435,0.114,-0.061728,-0.14321,-0.30469,-0.6365
0.13433,0.1325,0.11435,0.114,0.047909,0.10964,0.25285,0.55754
0.078947,0.1325,0.11435,0.114,-0.055381,-0.10329,-0.21293,-0.46577
0.15068,0.1325,0.11435,0.114,0.071738,0.12712,0.23041,0.44333
0.21212,0.1325,0.11435,0.114,0.061436,-0.010301,-0.13742,-0.36783
0.037736,0.096206,0.11435,0.114,-0.17439,-0.23582,-0.22552,-0.088101
0.13433,0.096206,0.11435,0.114,0.096593,0.27098,0.5068,0.73232
0.13043,0.096206,0.11435,0.114,-0.0038936,-0.10049,-0.37146,-0.87826
0.051948,0.096206,0.11435,0.114,-0.078487,-0.074593,0.025893,0.39736
0.12658,0.096206,0.11435,0.114,0.074634,0.15312,0.22771,0.20182
0.13115,0.14132,0.13803,0.11633,0.0045653,-0.070069,-0.22319,-0.4509
0.11842,0.14132,0.13803,0.11633,-0.012726,-0.017292,0.052777,0.27597
0.17647,0.14132,0.13803,0.11633,0.05805,0.070776,0.088068,0.035291
0.1,0.14132,0.13803,0.11633,-0.076471,-0.13452,-0.2053,-0.29336
0.18056,0.14132,0.13803,0.11633,0.080556,0.15703,0.29155,0.49684
0.10588,0.13474,0.13803,0.11633,-0.074673,-0.15523,-0.31225,-0.6038
0.071429,0.13474,0.13803,0.11633,-0.034454,0.040219,0.19545,0.5077
0.1791,0.13474,0.13803,0.11633,0.10768,0.14213,0.10191,-0.093538
0.19231,0.13474,0.13803,0.11633,0.013203,-0.094473,-0.2366,-0.33851
0.125,0.13474,0.13803,0.11633,-0.067308,-0.080511,0.013962,0.25056
0.094595,0.096486,0.094622,0.11633,-0.030405,0.036902,0.11741,0.10345
0.078947,0.096486,0.094622,0.11633,-0.015647,0.014758,-0.022144,-0.13956
0.0875,0.096486,0.094622,0.11633,0.0085526,0.0242,0.0094417,0.031586
0.125,0.096486,0.094622,0.11633,0.0375,0.028947,0.0047475,-0.0046942
0.096386,0.096486,0.094622,0.11633,-0.028614,-0.066114,-0.095062,-0.099809
0.057471,0.092758,0.094622,0.11633,-0.038914,-0.0103,0.055815,0.15088
0.18182,0.092758,0.094622,0.11633,0.12435,0.16326,0.17356,0.11775
0.05102,0.092758,0.094622,0.11633,-0.1308,-0.25514,-0.41841,-0.59197
0.082569,0.092758,0.094622,0.11633,0.031548,0.16235,0.41749,0.8359
0.090909,0.092758,0.094622,0.11633,0.0083403,-0.023208,-0.18555,-0.60305
0.15385,0.1142,0.12689,0.12159,0.062937,0.054597,0.077805,0.26336
0.071429,0.1142,0.12689,0.12159,-0.082418,-0.14535,-0.19995,-0.27776
0.13274,0.1142,0.12689,0.12159,0.061315,0.14373,0.28909,0.48904
0.12963,0.1142,0.12689,0.12159,-0.0031137,-0.064429,-0.20816,-0.49725
0.083333,0.1142,0.12689,0.12159,-0.046296,-0.043183,0.021246,0.22941
0.14583,0.13957,0.12689,0.12159,0.0625,0.1088,0.15198,0.13073
0.059406,0.13957,0.12689,0.12159,-0.086427,-0.14893,-0.25772,-0.4097
0.15385,0.13957,0.12689,0.12159,0.09444,0.18087,0.32979,0.58752
0.12879,0.13957,0.12689,0.12159,-0.025058,-0.1195,-0.30037,-0.63016
0.21,0.13957,0.12689,0.12159,0.081212,0.10627,0.22577,0.52613
0.064516,0.11574,0.1163,0.12159,-0.14548,-0.2267,-0.33297,-0.55874
0.16667,0.11574,0.1163,0.12159,0.10215,0.24763,0.47433,0.8073
0.13559,0.11574,0.1163,0.12159,-0.031073,-0.13322,-0.38086,-0.85519
0.075188,0.11574,0.1163,0.12159,-0.060405,-0.029332,0.10389,0.48475
0.13675,0.11574,0.1163,0.12159,0.061564,0.12197,0.1513,0.047409
0.097561,0.11686,0.1163,0.12159,-0.039191,-0.10076,-0.22272,-0.37403
0.09322,0.11686,0.1163,0.12159,-0.0043406,0.034851,0.13561,0.35833
0.17431,0.11686,0.1163,0.12159,0.081092,0.085432,0.050582,-0.085024
0.085271,0.11686,0.1163,0.12159,-0.089041,-0.17013,-0.25556,-0.30615
0.13393,0.11686,0.1163,0.12159,0.048657,0.1377,0.30783,0.56339
0.1,0.096817,0.11231,0.11491,-0.033929,-0.082586,-0.22028,-0.52811
0.091603,0.096817,0.11231,0.11491,-0.0083969,0.025532,0.10812,0.3284
0.098039,0.096817,0.11231,0.11491,0.0064362,0.014833,-0.010699,-0.11882
0.11111,0.096817,0.11231,0.11491,0.013072,0.0066357,-0.0081974,0.0025011
0.083333,0.096817,0.11231,0.11491,-0.027778,-0.04085,-0.047485,-0.039288
0.057143,0.1278,0.11231,0.11491,-0.02619,0.0015873,0.042437,0.089922
0.1875,0.1278,0.11231,0.11491,0.13036,0.15655,0.15496,0.11252
0.12598,0.1278,0.11231,0.11491,-0.061516,-0.19187,-0.34842,-0.50338
0.15942,0.1278,0.11231,0.11491,0.033436,0.094952,0.28682,0.63525
0.10897,0.1278,0.11231,0.11491,-0.050446,-0.083882,-0.17883,-0.46566
0.10274,0.1199,0.11751,0.11491,-0.0062346,0.044211,0.12809,0.30693
0.10843,0.1199,0.11751,0.11491,0.005694,0.011929,-0.032283,-0.16038
0.10323,0.1199,0.11751,0.11491,-0.0052079,-0.010902,-0.022831,0.0094521
0.16788,0.1199,0.11751,0.11491,0.064657,0.069865,0.080767,0.1036
0.11724,0.1199,0.11751,0.11491,-0.050642,-0.1153,-0.18516,-0.26593
0.097403,0.11512,0.11751,0.11491,-0.019839,0.030803,0.1461,0.33127
0.12319,0.11512,0.11751,0.11491,0.025786,0.045625,0.014822,-0.13128
0.15942,0.11512,0.11751,0.11491,0.036232,0.010446,-0.035179,-0.05
0.13014,0.11512,0.11751,0.11491,-0.029283,-0.065515,-0.075961,-0.040783
0.065476,0.11512,0.11751,0.11491,-0.064661,-0.035377,0.030138,0.1061
0.1039,0.10432,0.11061,0.11154,0.03842,0.10308,0.13846,0.10832
0.08805,0.10432,0.11061,0.11154,-0.015846,-0.054266,-0.15735,-0.2958
0.096591,0.10432,0.11061,0.11154,0.0085406,0.024386,0.078652,0.236
0.12195,0.10432,0.11061,0.11154,0.02536,0.01682,-0.0075667,-0.086219
0.11111,0.10432,0.11061,0.11154,-0.01084,-0.0362,-0.05302,-0.045453
0.088757,0.11691,0.11061,0.11154,-0.022354,-0.011514,0.024687,0.077707
0.12857,0.11691,0.11061,0.11154,0.039814,0.062168,0.073681,0.048995
0.095506,0.11691,0.11061,0.11154,-0.033066,-0.07288,-0.13505,-0.20873
0.1092,0.11691,0.11061,0.11154,0.01369,0.046756,0.11964,0.25468
0.1625,0.11691,0.11061,0.11154,0.053305,0.039615,-0.0071408,-0.12678
0.11039,0.11126,0.11246,0.11154,-0.05211,-0.10541,-0.14503,-0.13789
0.094675,0.11126,0.11246,0.11154,-0.015715,0.036395,0.14181,0.28684
0.1375,0.11126,0.11246,0.11154,0.042825,0.05854,0.022145,-0.11967
0.098958,0.11126,0.11246,0.11154,-0.038542,-0.081367,-0.13991,-0.16205
0.11475,0.11126,0.11246,0.11154,0.015796,0.054337,0.1357,0.27561
0.11043,0.11367,0.11246,0.11154,-0.0043246,-0.02012,-0.074458,-0.21016
0.15337,0.11367,0.11246,0.11154,0.042945,0.047269,0.06739,0.14185
0.096257,0.11367,0.11246,0.11154,-0.057118,-0.10006,-0.14733,-0.21472
0.10383,0.11367,0.11246,0.11154,0.0075685,0.064686,0.16475,0.31208
0.10448,0.11367,0.11246,0.11154,0.00065247,-0.006916,-0.071602,-0.23635
0.18367,0.11538,0.12339,0.12398,0.079196,0.078543,0.085459,0.15706
0.11168,0.11538,0.12339,0.12398,-0.071998,-0.15119,-0.22974,-0.3152
0.13298,0.11538,0.12339,0.12398,0.021304,0.093302,0.2445,0.47423
0.081081,0.11538,0.12339,0.12398,-0.051898,-0.073201,-0.1665,-0.411
0.067485,0.11538,0.12339,0.12398,-0.013596,0.038301,0.1115,0.27801
0.13839,0.13141,0.12339,0.12398,0.070908,0.084505,0.046203,-0.065299
0.10215,0.13141,0.12339,0.12398,-0.036242,-0.10715,-0.19166,-0.23786
0.18657,0.13141,0.12339,0.12398,0.084417,0.12066,0.22781,0.41946
0.097403,0.13141,0.12339,0.12398,-0.089165,-0.17358,-0.29424,-0.52205
0.13253,0.13141,0.12339,0.12398,0.035128,0.12429,0.29787,0.59211
0.10383,0.13494,0.12456,0.12398,-0.028705,-0.063833,-0.18812,-0.486
0.12,0.13494,0.12456,0.12398,0.016175,0.04488,0.10871,0.29684
0.17544,0.13494,0.12456,0.12398,0.055439,0.039264,-0.0056161,-0.11433
0.17391,0.13494,0.12456,0.12398,-0.0015256,-0.056964,-0.096228,-0.090612
0.10152,0.13494,0.12456,0.12398,-0.07239,-0.070865,-0.0139,0.082327
0.13978,0.11418,0.12456,0.12398,0.038262,0.11065,0.18152,0.19542
0.093264,0.11418,0.12456,0.12398,-0.046521,-0.084783,-0.19544,-0.37695
0.087156,0.11418,0.12456,0.12398,-0.0061083,0.040412,0.1252,0.32063
0.12322,0.11418,0.12456,0.12398,0.036067,0.042175,0.0017627,-0.12343
0.12745,0.11418,0.12456,0.12398,0.0042282,-0.031839,-0.074014,-0.075776
0.14136,0.1426,0.13149,0.13336,0.01391,0.009682,0.041521,0.11553
0.1369,0.1426,0.13149,0.13336,-0.0044565,-0.018367,-0.028049,-0.069569
0.125,0.1426,0.13149,0.13336,-0.011905,-0.0074483,0.010919,0.038967
0.125,0.1426,0.13149,0.13336,0,0.011905,0.019353,0.0084345
0.18471,0.1426,0.13149,0.13336,0.059713,0.059713,0.047809,0.028456
0.11005,0.12038,0.13149,0.13336,-0.074666,-0.13438,-0.19409,-0.2419
0.11905,0.12038,0.13149,0.13336,0.0089998,0.083665,0.21804,0.41214
0.11399,0.12038,0.13149,0.13336,-0.005058,-0.014058,-0.097723,-0.31577
0.14428,0.12038,0.13149,0.13336,0.030289,0.035347,0.049405,0.14713
0.11454,0.12038,0.13149,0.13336,-0.029741,-0.06003,-0.095377,-0.14478
0.13661,0.14669,0.13523,0.13336,0.022075,0.051816,0.11185,0.20722
0.16304,0.14669,0.13523,0.13336,0.026431,0.0043569,-0.047459,-0.1593
0.13333,0.14669,0.13523,0.13336,-0.02971,-0.056142,-0.060498,-0.01304
0.1497,0.14669,0.13523,0.13336,0.016367,0.046077,0.10222,0.16272
0.15075,0.14669,0.13523,0.13336,0.0010532,-0.015314,-0.061392,-0.16361
0.15764,0.12378,0.13523,0.13336,0.0068817,0.0058285,0.021143,0.082534
0.091371,0.12378,0.13523,0.13336,-0.066265,-0.073147,-0.078975,-0.10012
0.15423,0.12378,0.13523,0.13336,0.062858,0.12912,0.20227,0.28124
0.10833,0.12378,0.13523,0.13336,-0.045896,-0.10875,-0.23788,-0.44015
0.10732,0.12378,0.13523,0.13336,-0.0010163,0.044879,0.15363,0.39151
0.13303,0.13286,0.13534,0.13028,0.02571,0.026727,-0.018153,-0.17179
0.12775,0.13286,0.13534,0.13028,-0.0052742,-0.030985,-0.057711,-0.039559
0.125,0.13286,0.13534,0.13028,-0.0027533,0.0025209,0.033506,0.091217
0.15668,0.13286,0.13534,0.13028,0.031682,0.034435,0.031914,-0.0015912
0.12185,0.13286,0.13534,0.13028,-0.034833,-0.066515,-0.10095,-0.13287
0.11795,0.13783,0.13534,0.13028,-0.0039,0.030933,0.097449,0.1984
0.11616,0.13783,0.13534,0.13028,-0.0017871,0.0021129,-0.02882,-0.12627
0.15,0.13783,0.13534,0.13028,0.033838,0.035625,0.033513,0.062333
0.1674,0.13783,0.13534,0.13028,0.017401,-0.016438,-0.052063,-0.085576
0.13761,0.13783,0.13534,0.13028,-0.029786,-0.047187,-0.03075,0.021313
0.12745,0.14082,0.12521,0.13028,-0.010164,0.019623,0.06681,0.097559
0.19214,0.14082,0.12521,0.13028,0.064689,0.074852,0.05523,-0.01158
0.10823,0.14082,0.12521,0.13028,-0.083915,-0.1486,-0.22346,-0.27869
0.15508,0.14082,0.12521,0.13028,0.046855,0.13077,0.27937,0.50283
0.12121,0.14082,0.12521,0.13028,-0.033868,-0.080723,-0.21149,-0.49087
0.098214,0.10959,0.12521,0.13028,-0.022998,0.01087,0.091593,0.30309
0.12821,0.10959,0.12521,0.13028,0.029991,0.052989,0.042118,-0.049475
0.12609,0.10959,0.12521,0.13028,-0.0021182,-0.032109,-0.085098,-0.12722
0.1,0.10959,0.12521,0.13028,-0.026087,-0.023969,0.0081402,0.093238
0.095455,0.10959,0.12521,0.13028,-0.0045455,0.021542,0.04551,0.03737
0.11441,0.13511,0.13478,0.13797,0.018952,0.023498,0.0019562,-0.043554
0.19091,0.13511,0.13478,0.13797,0.076502,0.05755,0.034052,0.032096
0.13778,0.13511,0.13478,0.13797,-0.053131,-0.12963,-0.18718,-0.22124
0.10502,0.13511,0.13478,0.13797,-0.032755,0.020376,0.15001,0.33719
0.12741,0.13511,0.13478,0.13797,0.02239,0.055145,0.034769,-0.11524
0.12069,0.13445,0.13478,0.13797,-0.0067235,-0.029114,-0.084259,-0.11903
0.13171,0.13445,0.13478,0.13797,0.011018,0.017741,0.046855,0.13111
0.1674,0.13445,0.13478,0.13797,0.035694,0.024676,0.0069348,-0.03992
0.098214,0.13445,0.13478,0.13797,-0.069187,-0.10488,-0.12956,-0.13649
0.15423,0.13445,0.13478,0.13797,0.056015,0.1252,0.23008,0.35964
0.17453,0.14399,0.14117,0.13797,0.020299,-0.035715,-0.16092,-0.391
0.15766,0.14399,0.14117,0.13797,-0.016871,-0.03717,-0.001455,0.15946
0.093284,0.14399,0.14117,0.13797,-0.064374,-0.047503,-0.010333,-0.0088784
0.14912,0.14399,0.14117,0.13797,0.055839,0.12021,0.16772,0.17805
0.14537,0.14399,0.14117,0.13797,-0.0037484,-0.059588,-0.1798,-0.34752
0.14155,0.13834,0.14117,0.13797,-0.0038219,-7.36E-05,0.059514,0.23931
0.16797,0.13834,0.14117,0.13797,0.026416,0.030238,0.030312,-0.029202
0.11029,0.13834,0.14117,0.13797,-0.057675,-0.084091,-0.11433,-0.14464
0.12903,0.13834,0.14117,0.13797,0.018738,0.076413,0.1605,0.27483
0.14286,0.13834,0.14117,0.13797,0.013825,-0.0049133,-0.081326,-0.24183
0.18828,0.15793,0.16186,0.1429,0.045427,0.031602,0.036516,0.11784
0.13362,0.15793,0.16186,0.1429,-0.054664,-0.10009,-0.13169,-0.16821
0.20172,0.15793,0.16186,0.1429,0.068096,0.12276,0.22285,0.35454
0.15695,0.15793,0.16186,0.1429,-0.044766,-0.11286,-0.23562,-0.45847
0.10909,0.15793,0.16186,0.1429,-0.04786,-0.0030937,0.10977,0.34539
0.20721,0.16579,0.16186,0.1429,0.098116,0.14598,0.14907,0.039301
0.19524,0.16579,0.16186,0.1429,-0.011969,-0.11009,-0.25606,-0.40513
0.11382,0.16579,0.16186,0.1429,-0.081417,-0.069448,0.040638,0.2967
0.17797,0.16579,0.16186,0.1429,0.064145,0.14556,0.21501,0.17437
0.13469,0.16579,0.16186,0.1429,-0.043272,-0.10742,-0.25298,-0.46799
0.090909,0.12048,0.12395,0.1429,-0.043785,-0.00051256,0.1069,0.35988
0.15451,0.12048,0.12395,0.1429,0.063597,0.10738,0.10789,0.00099007
0.12658,0.12048,0.12395,0.1429,-0.027924,-0.091522,-0.1989,-0.3068
0.14537,0.12048,0.12395,0.1429,0.018792,0.046716,0.13824,0.33714
0.08502,0.12048,0.12395,0.1429,-0.060354,-0.079146,-0.12586,-0.2641
0.089362,0.12742,0.12395,0.1429,0.0043415,0.064696,0.14384,0.2697
0.12109,0.12742,0.12395,0.1429,0.031732,0.027391,-0.037305,-0.18115
0.16379,0.12742,0.12395,0.1429,0.042699,0.010967,-0.016423,0.020882
0.14286,0.12742,0.12395,0.1429,-0.020936,-0.063635,-0.074603,-0.058179
0.12,0.12742,0.12395,0.1429,-0.022857,-0.0019212,0.061714,0.13632
0.15354,0.14293,0.14857,0.15317,0.033543,0.0564,0.058322,-0.0033925
0.14463,0.14293,0.14857,0.15317,-0.0089152,-0.042459,-0.098859,-0.15718
0.12308,0.14293,0.14857,0.15317,-0.021551,-0.012636,0.029823,0.12868
0.13502,0.14293,0.14857,0.15317,0.011944,0.033495,0.046131,0.016309
0.15837,0.14293,0.14857,0.15317,0.02335,0.011406,-0.02209,-0.068221
0.18777,0.15421,0.14857,0.15317,0.029402,0.0060519,-0.0053538,0.016736
0.12302,0.15421,0.14857,0.15317,-0.064757,-0.094159,-0.10021,-0.094857
0.16129,0.15421,0.14857,0.15317,0.038274,0.10303,0.19719,0.2974
0.17489,0.15421,0.14857,0.15317,0.013598,-0.024677,-0.12771,-0.3249
0.12406,0.15421,0.14857,0.15317,-0.050828,-0.064425,-0.039748,0.08796
0.14463,0.1569,0.15777,0.15317,0.020568,0.071396,0.13582,0.17557
0.17829,0.1569,0.15777,0.15317,0.033666,0.013099,-0.058297,-0.19412
0.15625,0.1569,0.15777,0.15317,-0.022045,-0.055711,-0.06881,-0.010512
0.16129,0.1569,0.15777,0.15317,0.0050403,0.027085,0.082796,0.15161
0.14403,0.1569,0.15777,0.15317,-0.017257,-0.022298,-0.049383,-0.13218
0.16049,0.15864,0.15777,0.15317,0.016461,0.033718,0.056016,0.1054
