Date,Open,High,Low,Close,Volume,Name
19/03/2014,606.51,606.6,597.8,0.131578947,1612901,GOOGL
20/03/2014,600.58,605.41,598.28,0.117021277,1684975,GOOGL
21/03/2014,603.76,605.42,591.82,0.180851064,3210656,GOOGL
24/03/2014,592.69,593.04,573.55,0.163265306,3039151,GOOGL
25/03/2014,583.58,585.5,574.07,0.166666667,2413045,GOOGL
26/03/2014,581.59,586.37,566.32,0.155963303,2580023,GOOGL
27/03/2014,565.99,566.54,551.6,0.129411765,3826676,GOOGL
28/03/2014,560.06,567.16,559.44,0.244186047,2258918,GOOGL
31/03/2014,565.77,568.07,556.98,0.202247191,1942277,GOOGL
01/04/2014,560.7,569.32,559.56,0.126213592,2182626,GOOGL
02/04/2014,571.52,572.97,562.56,0.202531646,2088580,GOOGL
03/04/2014,573.39,588.3,566.01,0.160493827,4019626,GOOGL
04/04/2014,578.55,579.72,544.49,0.092592593,5366972,GOOGL
07/04/2014,544.79,549.85,530.53,0.170212766,3961552,GOOGL
08/04/2014,545.05,559.88,544.7,0.177570093,3488768,GOOGL
09/04/2014,565.84,567.8,555.38,0.108433735,3033589,GOOGL
10/04/2014,568,568.21,545.5,0.25,3296996,GOOGL
11/04/2014,537.94,547.59,533.4,0.113402062,3175460,GOOGL
14/04/2014,543.66,553.02,540.52,0.2,2541398,GOOGL
15/04/2014,551,552.89,530.64,0.209677419,3999843,GOOGL
16/04/2014,557.7,564,553.1,0.072916667,4588541,GOOGL
17/04/2014,556.32,557,539.4,0.15,5616862,GOOGL
21/04/2014,544,544,534,0.202247191,2425207,GOOGL
22/04/2014,536,548,536,0.208333333,2331121,GOOGL
23/04/2014,543.67,544.8,528.13,0.189189189,1959330,GOOGL
24/04/2014,541.69,542.5,531,0.127906977,2069559,GOOGL
25/04/2014,532.26,533.86,522.5,0.186666667,2372604,GOOGL
28/04/2014,525.8,525.9,511,0.102272727,3752779,GOOGL
29/04/2014,523.89,537.76,523,0.1375,2535967,GOOGL
30/04/2014,535.12,536.34,529.09,0.113636364,2038658,GOOGL
01/05/2014,534.25,539.91,532.86,0.171052632,2004375,GOOGL
02/05/2014,541.44,542.4,533.27,0.209876543,1781595,GOOGL
05/05/2014,530.24,535.72,527.58,0.161290323,1228797,GOOGL
06/05/2014,533.41,534.55,522.26,0.082352941,1835318,GOOGL
07/05/2014,523.25,524.43,511.09,0.271428571,3074346,GOOGL
08/05/2014,515.72,527.35,514.46,0.121621622,2452197,GOOGL
09/05/2014,518.65,527.35,514.28,0.185185185,2261447,GOOGL
12/05/2014,531.84,538.75,527.51,0.081081081,1949291,GOOGL
13/05/2014,539.58,543.99,537.9,0.123287671,2011963,GOOGL
14/05/2014,541.82,541.82,533.11,0.2,1281148,GOOGL
15/05/2014,533.14,534,525.31,0.125,1833044,GOOGL
16/05/2014,529.6,530.84,523.57,0.130434783,1907733,GOOGL
19/05/2014,528.88,539.35,525.66,0.2,1977885,GOOGL
20/05/2014,540,546.35,536.57,0.078947368,2425292,GOOGL
21/05/2014,542.9,549.75,542.11,0.011904762,1564854,GOOGL
22/05/2014,552.2,557.96,551,0.14084507,2149757,GOOGL
23/05/2014,558.13,565,554.17,0.076923077,2672674,GOOGL
27/05/2014,567.78,574.87,564.15,0.113924051,2191828,GOOGL
28/05/2014,574.57,577.66,569.95,0.269230769,1581576,GOOGL
29/05/2014,573.39,573.48,568.45,0.153846154,1411296,GOOGL
30/05/2014,571.64,572.58,565.79,0.055555556,1871737,GOOGL
02/06/2014,569.75,570.41,556.7,0.188405797,1663640,GOOGL
03/06/2014,560.9,562.4,552.53,0.060606061,2031647,GOOGL
04/06/2014,551.52,558.58,548.56,0.246153846,1729192,GOOGL
05/06/2014,557.11,565,555.05,0.161290323,1796370,GOOGL
06/06/2014,568.16,568.8,559.58,0.123076923,1740934,GOOGL
09/06/2014,566.75,572,565.22,0.066666667,1529959,GOOGL
10/06/2014,568.78,572,566.13,0.14,1485115,GOOGL
11/06/2014,565.92,568.97,563.68,0.179104478,1129173,GOOGL
12/06/2014,567,567,557.15,0.171428571,1549487,GOOGL
13/06/2014,560.08,560.65,553.72,0.169491525,1353343,GOOGL
16/06/2014,557.25,557.99,550,0.192307692,1971842,GOOGL
17/06/2014,552.36,553.74,547.47,0.163265306,1481669,GOOGL
18/06/2014,552.8,561.4,551.58,0.176470588,2060681,GOOGL
19/06/2014,561.15,565,556.67,0.082191781,2630539,GOOGL
20/06/2014,566.45,566.77,559.37,0.3,3162147,GOOGL
23/06/2014,564.35,574.44,563.5,0.163636364,1724098,GOOGL
24/06/2014,574.22,582.25,569.16,0.086206897,2844325,GOOGL
25/06/2014,573.55,587.3,573.26,0.12244898,2114743,GOOGL
26/06/2014,589.3,589.6,579.6,0.236363636,2012360,GOOGL
27/06/2014,585.45,587.88,582.62,0.087719298,2022118,GOOGL
30/06/2014,586.76,587.71,583.29,0.127272727,1479411,GOOGL
01/07/2014,587.65,593.66,586.29,0.06557377,1644628,GOOGL
02/07/2014,592.26,594.15,589.11,0.155555556,1197005,GOOGL
03/07/2014,591.7,594.25,589,0.140350877,898852,GOOGL
07/07/2014,593.51,595.64,587.94,0.15625,1337088,GOOGL
08/07/2014,586.36,587.97,574,0.133333333,2129924,GOOGL
09/07/2014,578.95,584.1,577,0.06779661,1373056,GOOGL
10/07/2014,573,585.25,572.1,0.175,1436326,GOOGL
11/07/2014,581,588.23,580.58,0.134615385,1514265,GOOGL
14/07/2014,590.6,594.86,586.69,0.235294118,1954612,GOOGL
15/07/2014,595.15,595.3,585.31,0.096153846,1673979,GOOGL
16/07/2014,596.89,597,590.25,0.12,1442211,GOOGL
17/07/2014,588.97,589.5,576.85,0.166666667,2941648,GOOGL
18/07/2014,603.01,606.7,590.92,0.186046512,4874260,GOOGL
21/07/2014,601.35,604.16,594.45,0.051724138,2240111,GOOGL
22/07/2014,599.7,608.89,599.26,0.166666667,1881665,GOOGL
23/07/2014,602.05,607.05,601.35,0.272727273,1106136,GOOGL
24/07/2014,605.53,608.91,601,0.166666667,1355974,GOOGL
25/07/2014,599.25,601,595.75,0.155555556,1361911,GOOGL
28/07/2014,597.75,601.1,592.59,0.214285714,1358071,GOOGL
29/07/2014,597.7,598.49,592.17,0.230769231,1366729,GOOGL
30/07/2014,595.81,598.45,592.7,0.227272727,1215576,GOOGL
31/07/2014,588.96,591.99,577.68,0.152173913,2310471,GOOGL
01/08/2014,578.56,583.43,570.3,0.14,2213790,GOOGL
04/08/2014,576.51,583.82,572.26,0.15,1524818,GOOGL
05/08/2014,579.38,580.2,570.31,0.177777778,1651342,GOOGL
06/08/2014,569.5,578.64,567.45,0.181818182,1322878,GOOGL
07/08/2014,576.05,578.31,569.43,0.2,1163027,GOOGL
08/08/2014,572.02,579.56,569.02,0.214285714,1495022,GOOGL
11/08/2014,579,579.69,575.3,0.146341463,1203357,GOOGL
12/08/2014,575,575.9,569.91,0.040816327,1394939,GOOGL
13/08/2014,576.45,586.12,575.2,0.192307692,1903282,GOOGL
14/08/2014,586.69,587.8,580.92,0.121212121,1272879,GOOGL
15/08/2014,587.5,589.47,580.76,0.135135135,1725358,GOOGL
18/08/2014,587.1,595.05,586.55,0.258064516,1470756,GOOGL
19/08/2014,595.59,597.81,594.44,0.074074074,1045258,GOOGL
20/08/2014,596.95,596.99,593,0.162790698,968617,GOOGL
21/08/2014,594.9,595.25,591.1,0.058823529,1133593,GOOGL
22/08/2014,593.27,594.99,589.8,0.238095238,877464,GOOGL
25/08/2014,594.77,595.58,589.26,0.177777778,1298049,GOOGL
26/08/2014,592,592.05,587.45,0.093023256,1471953,GOOGL
27/08/2014,587.81,589.37,580.9,0.111111111,1368766,GOOGL
28/08/2014,580.02,584.71,577.88,0.166666667,1405950,GOOGL
29/08/2014,582.35,582.9,578.24,0.12195122,1206884,GOOGL
02/09/2014,582.95,589.3,582.4,0.045454545,1585277,GOOGL
03/09/2014,591.73,594.49,586.5,0.206896552,1579779,GOOGL
04/09/2014,592.13,598,590.6,0.095238095,1634585,GOOGL
05/09/2014,595.13,598.5,593.55,0.193548387,1799855,GOOGL
08/09/2014,599.14,603.52,598.02,0.175,1601244,GOOGL
09/09/2014,600.27,600.6,590.48,0.142857143,1574573,GOOGL
10/09/2014,591.74,593.72,587.14,0.111111111,1160291,GOOGL
11/09/2014,590,591.94,586.04,0.093023256,1501451,GOOGL
12/09/2014,590.39,591.48,583.28,0.2,1852271,GOOGL
15/09/2014,582.24,583.92,577.01,0.178571429,1550110,GOOGL
16/09/2014,580.95,590.15,580.95,0.192307692,1581589,GOOGL
17/09/2014,589.51,596.07,587.12,0.102564103,1720921,GOOGL
18/09/2014,595.05,597.56,593.02,0.111111111,1494467,GOOGL
19/09/2014,599.49,605.4,597.76,0.128205128,4194630,GOOGL
22/09/2014,602.5,603.8,593.12,0.083333333,1785101,GOOGL
23/09/2014,595,596.65,590.24,0.185185185,1405078,GOOGL
24/09/2014,591.57,600.11,590.3,0.151515152,1760953,GOOGL
25/09/2014,596.99,598.07,584.74,0.142857143,1676485,GOOGL
26/09/2014,585.93,589.57,585,0.194444444,1289090,GOOGL
29/09/2014,581.83,589.31,581.57,0.15625,1144982,GOOGL
30/09/2014,587.49,591,584.5,0.097560976,1571688,GOOGL
01/10/2014,586.8,588.72,578.02,0.137931034,1449686,GOOGL
02/10/2014,578,583.24,574.05,0.272727273,1536935,GOOGL
03/10/2014,584.1,588.29,583.5,0.083333333,1214593,GOOGL
06/10/2014,589.95,592.4,585.4,0.294117647,1286130,GOOGL
07/10/2014,584.9,585.85,574.1,0.172413793,1546228,GOOGL
08/10/2014,574.79,584.69,567.64,0.083333333,2210360,GOOGL
09/10/2014,581.61,582.53,569.03,0.173913043,2413453,GOOGL
10/10/2014,567.47,575.23,555.01,0.192307692,2979673,GOOGL
13/10/2014,555.13,560.88,544.43,0.125,2756508,GOOGL
14/10/2014,550.14,558.63,544.5,0,2610033,GOOGL
15/10/2014,542.08,543.92,528.42,0.181818182,3836222,GOOGL
16/10/2014,527,540.99,524.95,0.269230769,3805046,GOOGL
17/10/2014,540.45,543.45,518.41,0.2,5998740,GOOGL
20/10/2014,520.45,533.16,519.14,0.130434783,2749830,GOOGL
21/10/2014,537.27,538.77,530.2,0.3,2460140,GOOGL
22/10/2014,541.05,550.76,540.23,0.071428571,2974550,GOOGL
23/10/2014,548.28,557.4,545.5,0.19047619,2153678,GOOGL
24/10/2014,554.98,555,545.16,0.28,2175767,GOOGL
27/10/2014,547.76,554,547.2,0.117647059,1598409,GOOGL
28/10/2014,551.71,559.2,550.43,0.285714286,1739666,GOOGL
29/10/2014,560.85,564.97,555.98,0.125,2053355,GOOGL
30/10/2014,558.25,562.5,552.13,0.235294118,1612469,GOOGL
31/10/2014,568.3,568.73,564.81,0.304347826,2341539,GOOGL
03/11/2014,563.53,567.15,561.63,0.08,1544338,GOOGL
04/11/2014,561.16,564.79,558.3,0.285714286,1386509,GOOGL
05/11/2014,566.79,566.9,554.15,0.130434783,1645264,GOOGL
06/11/2014,555.5,556.8,550.58,0.238095238,1650721,GOOGL
07/11/2014,555.6,555.6,549.35,0,1589131,GOOGL
10/11/2014,552.4,560.63,551.62,0.047619048,1304481,GOOGL
11/11/2014,558.52,562.5,556.24,0.266666667,1100179,GOOGL
12/11/2014,561.15,561.25,555.5,0.375,1094114,GOOGL
13/11/2014,560.81,560.82,554.09,0.115384615,1510989,GOOGL
14/11/2014,558,558,552.51,0.291666667,1425060,GOOGL
17/11/2014,555.19,555.19,544.44,0.117647059,1680621,GOOGL
18/11/2014,547.93,552.79,543.8,0.5,1822166,GOOGL
19/11/2014,544.75,548.22,539.19,0.15,1517286,GOOGL
20/11/2014,542.09,545.38,541.5,0.133333333,1750758,GOOGL
21/11/2014,551.04,551.04,545,0.296296296,2505988,GOOGL
24/11/2014,546.57,551.19,544.15,0.214285714,1653773,GOOGL
25/11/2014,547.21,552.5,546.91,0.266666667,1903589,GOOGL
26/11/2014,549.23,549.88,545.23,0.266666667,1480294,GOOGL
28/11/2014,547,549.6,544.48,0.12,1210061,GOOGL
01/12/2014,545.09,548.79,538.62,0.166666667,1994399,GOOGL
02/12/2014,539.45,541.85,534.66,0.125,2073974,GOOGL
03/12/2014,537.5,541.4,535.21,0.166666667,1623977,GOOGL
04/12/2014,537.64,542.69,534.89,0.428571429,1633688,GOOGL
05/12/2014,536.7,538.2,527.26,0.15,3070118,GOOGL
08/12/2014,529.22,533.82,527,0,3231818,GOOGL
09/12/2014,525.88,536.65,523.41,0.428571429,2168813,GOOGL
10/12/2014,535.9,539.36,527.49,0,2316204,GOOGL
11/12/2014,530.01,537.04,529.16,0.529411765,2073290,GOOGL
12/12/2014,527.44,532.24,521.46,0.136363636,2371543,GOOGL
15/12/2014,523.76,525.37,515.4,0.071428571,2621977,GOOGL
16/12/2014,513.6,515.58,497.19,0.181818182,4349882,GOOGL
17/12/2014,499.86,509.07,499.11,0.333333333,3639437,GOOGL
18/12/2014,515.99,516.25,506.56,0.235294118,3876732,GOOGL
19/12/2014,516.99,520.81,508.86,0.25,4872059,GOOGL
22/12/2014,520.61,532.97,520.59,0.076923077,3319461,GOOGL
23/12/2014,534.51,542.3,533.72,0.071428571,2877222,GOOGL
24/12/2014,538.82,540.29,535.1,0.352941176,737848,GOOGL
26/12/2014,536.93,543.25,535.49,0.1,1113464,GOOGL
29/12/2014,540.5,543.93,537.16,0.428571429,2218632,GOOGL
30/12/2014,534.96,537.84,533.61,0,1048631,GOOGL
31/12/2014,537.74,538.4,530.2,0.071428571,1236445,GOOGL
02/01/2015,532.6,535.8,527.88,0,1327870,GOOGL
05/01/2015,527.15,527.99,517.75,0.428571429,2059119,GOOGL
06/01/2015,520.5,521.21,505.55,0.272727273,2731813,GOOGL
07/01/2015,510.95,511.49,503.65,0.272727273,2345875,GOOGL
08/01/2015,501.51,507.5,495.02,0.272727273,3662224,GOOGL
09/01/2015,508.18,508.6,498.65,0.3125,2100024,GOOGL
12/01/2015,499.24,500.28,490.91,0.285714286,2856938,GOOGL
13/01/2015,502.57,508.6,497.26,0.333333333,3050295,GOOGL
14/01/2015,500.42,508.26,498.16,0.307692308,2639959,GOOGL
15/01/2015,508.89,509.75,502.01,0.363636364,2556682,GOOGL
16/01/2015,503.15,510.85,503.09,0.4,2482858,GOOGL
20/01/2015,512.77,515.61,509.37,0.038461538,2343612,GOOGL
21/01/2015,510.84,521.85,509.59,0.4,2317789,GOOGL
22/01/2015,523,538.84,521.91,0.352941176,2803401,GOOGL
23/01/2015,538.03,545.41,535.75,0.166666667,2298290,GOOGL
26/01/2015,541.5,541.5,532.07,0.25,1546563,GOOGL
27/01/2015,531.4,532.78,520.86,0.111111111,1957440,GOOGL
28/01/2015,525,525.69,512.35,0.0625,1791077,GOOGL
29/01/2015,512.9,515.19,503.48,0.3,3950857,GOOGL
30/01/2015,519,543.1,518.18,0.133333333,6055445,GOOGL
02/02/2015,534.32,536.5,521.72,0.176470588,3768861,GOOGL
03/02/2015,529.94,537.45,526.81,0.1,2353096,GOOGL
04/02/2015,533.14,536.75,525.03,0.333333333,1694832,GOOGL
05/02/2015,527.93,530.69,525.64,0.25,1658751,GOOGL
06/02/2015,531.01,540.22,528.65,0.266666667,2146922,GOOGL
09/02/2015,531.06,533.88,527.55,0.090909091,1515687,GOOGL
10/02/2015,532.15,541,529.17,0.142857143,2371468,GOOGL
11/02/2015,539.73,541.95,536,0.5,1915336,GOOGL
12/02/2015,539.66,548.34,537,0,2429520,GOOGL
13/02/2015,547.51,552.54,546.6,0,2369115,GOOGL
17/02/2015,551.16,553,543.26,0.428571429,1958679,GOOGL
18/02/2015,543.82,547.55,539.55,0.1875,1558153,GOOGL
19/02/2015,542.47,546.86,540.75,0.230769231,1541669,GOOGL
20/02/2015,547.58,547.58,538.1,0.363636364,1911732,GOOGL
23/02/2015,539,539.3,532,0.25,1645276,GOOGL
24/02/2015,531.55,539.4,531,0.066666667,1421373,GOOGL
25/02/2015,538.44,549.57,538.01,0.133333333,2041827,GOOGL
26/02/2015,545.74,560.13,545.09,0.416666667,2701584,GOOGL
27/02/2015,558.15,569.42,557.03,0.214285714,3416445,GOOGL
02/03/2015,567,575.99,563.15,0.066666667,2520304,GOOGL
03/03/2015,576.35,580.85,570.5,0,2526280,GOOGL
04/03/2015,576.97,581.63,572.52,0.055555556,1898150,GOOGL
05/03/2015,579.62,583.2,578.23,0,1795889,GOOGL
06/03/2015,582,582.78,572.06,0.222222222,1879619,GOOGL
09/03/2015,570.92,575.45,569.05,0.125,1174244,GOOGL
10/03/2015,568.48,569.76,559.82,0.083333333,2004024,GOOGL
11/03/2015,559.8,564.18,555.41,1,2026158,GOOGL
12/03/2015,558.48,561.84,555.53,0.133333333,1780057,GOOGL
13/03/2015,559.23,564.36,550.33,0.272727273,1771354,GOOGL
16/03/2015,556.93,563.75,551.32,0.125,1842754,GOOGL
17/03/2015,558.29,560.64,554.41,0.142857143,1444560,GOOGL
18/03/2015,557.73,566.51,553.5,1,1766221,GOOGL
19/03/2015,564.52,566.96,562.12,0.25,1232969,GOOGL
20/03/2015,566.71,567.1,564.48,0.230769231,2216038,GOOGL
23/03/2015,566,569.64,563.06,0.333333333,1511686,GOOGL
24/03/2015,568.54,581.88,568.09,0.1,3957844,GOOGL
25/03/2015,577.57,580.07,567,0.363636364,2653451,GOOGL
26/03/2015,564.65,567.19,558.31,0.25,2492141,GOOGL
27/03/2015,561.83,564.07,556.93,0.352941176,1727629,GOOGL
30/03/2015,560.25,562.16,556.79,0,1239350,GOOGL
31/03/2015,557.94,562.45,554.67,0,1746622,GOOGL
01/04/2015,554.83,558.5,546.03,0.428571429,1945090,GOOGL
02/04/2015,547.41,548,540.44,0.045454545,2388019,GOOGL
06/04/2015,538.84,545.54,535.7,0.2,1685894,GOOGL
07/04/2015,544.99,550.16,543.58,0,1365916,GOOGL
08/04/2015,546,551.5,546,0.416666667,1419316,GOOGL
09/04/2015,549.21,549.37,541.95,0.555555556,1618299,GOOGL
10/04/2015,549.57,549.85,544.98,0,1305219,GOOGL
13/04/2015,547.05,553.27,546.3,0,1466277,GOOGL
14/04/2015,546.57,546.57,535.74,0.090909091,2360329,GOOGL
15/04/2015,537.96,543.19,532.37,0.181818182,2348087,GOOGL
16/04/2015,538.35,545.23,538.1,0.066666667,1586088,GOOGL
17/04/2015,537.31,539.8,529,0.1,2461698,GOOGL
20/04/2015,533.75,545.8,533.35,0.117647059,1926064,GOOGL
21/04/2015,546.31,547.77,542.21,0.125,1456387,GOOGL
22/04/2015,543.06,551,541.32,0,1590320,GOOGL
23/04/2015,550.41,561.17,550.08,0.333333333,3909155,GOOGL
24/04/2015,580.05,584.7,568.35,0.230769231,4608403,GOOGL
27/04/2015,572.77,575.52,562.3,0.235294118,2403105,GOOGL
28/04/2015,564.32,567.83,560.96,0.272727273,1859787,GOOGL
29/04/2015,560.51,565.84,559,0.4,1681064,GOOGL
30/04/2015,558.56,561.11,546.72,0.117647059,2362024,GOOGL
01/05/2015,550.51,551.22,543.85,0.176470588,1828566,GOOGL
04/05/2015,550.99,556.69,547.39,0.222222222,1762952,GOOGL
05/05/2015,550.16,552.61,542.37,0.083333333,1426417,GOOGL
06/05/2015,542.64,543.93,532.24,0.214285714,1951728,GOOGL
07/05/2015,535.9,545.2,533.45,0.071428571,1592220,GOOGL
08/05/2015,548.87,552.8,548.03,0.3,1411264,GOOGL
11/05/2015,548.49,553.37,545.6,0.181818182,1092923,GOOGL
12/05/2015,542.81,542.96,535,0.1875,1764123,GOOGL
13/05/2015,540.47,543.84,538.98,0.363636364,1211920,GOOGL
14/05/2015,543.97,549.69,542.5,0.055555556,1586833,GOOGL
15/05/2015,550.39,550.6,542.5,0.2,1671977,GOOGL
18/05/2015,543.82,548.34,542.25,0,1335256,GOOGL
19/05/2015,548,553.4,547.12,0.071428571,2356274,GOOGL
20/05/2015,550.92,556.06,545.1,0.375,1541962,GOOGL
21/05/2015,550.2,557.61,549.3,0.157894737,1708512,GOOGL
22/05/2015,554.46,558.24,553.62,0.071428571,1213288,GOOGL
26/05/2015,552.58,553.33,542.97,0.05,1873709,GOOGL
27/05/2015,548.68,555.29,546.58,0,1742237,GOOGL
28/05/2015,553.79,555.76,550.8,0.214285714,1177318,GOOGL
29/05/2015,553.2,553.94,545.04,0.25,2172282,GOOGL
01/06/2015,548.73,550.57,543.58,0.315789474,1660500,GOOGL
02/06/2015,547.43,558.79,546.55,0.115384615,1592828,GOOGL
03/06/2015,555.1,557.99,552.15,0.130434783,1335479,GOOGL
04/06/2015,552.18,555.96,549.12,0.1875,1343317,GOOGL
05/06/2015,552,553.33,547.38,0.090909091,1219841,GOOGL
08/06/2015,549.61,549.87,542.95,0,1366816,GOOGL
09/06/2015,543.42,544.84,538.85,0.307692308,1500846,GOOGL
10/06/2015,545.7,554.78,545.11,0,1515805,GOOGL
11/06/2015,554.49,554.83,549.17,0,1293560,GOOGL
12/06/2015,547.15,548.85,545.63,0.166666667,1273383,GOOGL
15/06/2015,542.73,544.05,539.21,0.16,1357481,GOOGL
16/06/2015,544.48,546.69,541.57,0.166666667,1626349,GOOGL
17/06/2015,545.42,548.36,541.81,0.2,1222049,GOOGL
18/06/2015,548,557.25,548,0.285714286,2059603,GOOGL
19/06/2015,556.52,557.91,552.26,0.35,2964489,GOOGL
22/06/2015,559.41,565.61,558.91,0.25,1737569,GOOGL
23/06/2015,559.79,564.9,557.15,0.19047619,1569808,GOOGL
24/06/2015,562.48,562.64,556.81,0.136363636,1446156,GOOGL
25/06/2015,560.3,563.14,557.46,0.209302326,1335270,GOOGL
26/06/2015,559.71,560,551.85,0,2183753,GOOGL
29/06/2015,546.75,550.9,540.24,0.03125,1887816,GOOGL
30/06/2015,545.09,545.9,539.54,0.048780488,1725464,GOOGL
01/07/2015,543.66,545.81,539.76,0.085714286,1537973,GOOGL
02/07/2015,544.74,548,543.57,0.03030303,1406213,GOOGL
06/07/2015,542.25,548.58,542.1,0.153846154,1280687,GOOGL
07/07/2015,547.43,551,539.85,0.125,1679759,GOOGL
08/07/2015,545.6,548.28,541.2,0.114285714,1383065,GOOGL
09/07/2015,548.65,548.88,544.62,0.027777778,1488324,GOOGL
10/07/2015,553.71,559.29,552,0.103448276,2171750,GOOGL
13/07/2015,559.51,572.85,558.7,0.133333333,2089641,GOOGL
14/07/2015,574.5,589.71,574.17,0.0625,3741583,GOOGL
15/07/2015,583.74,588.69,580.21,0.225806452,2073330,GOOGL
16/07/2015,589.5,604.5,587.92,0.05,5632054,GOOGL
17/07/2015,680,703,678,0.129032258,12858136,GOOGL
20/07/2015,688.98,697.8,681.77,0.044444444,5121752,GOOGL
21/07/2015,684.88,705.6,684.15,0.212121212,3780230,GOOGL
22/07/2015,694.02,713.33,691.62,0.076923077,4154987,GOOGL
23/07/2015,691.85,696.07,671.59,0.037037037,3811598,GOOGL
24/07/2015,676.77,677.79,653.18,0.055555556,4131137,GOOGL
27/07/2015,651.57,667.07,651.55,0.071428571,2919110,GOOGL
28/07/2015,661.76,664.1,653.41,0.06122449,1718193,GOOGL
29/07/2015,662.26,663.33,652.84,0.189189189,1837805,GOOGL
30/07/2015,657.44,668.05,651.69,0.020408163,1980345,GOOGL
31/07/2015,664.7,665,657.2,0.016949153,1746094,GOOGL
03/08/2015,657.66,666.67,657.66,0.019230769,1567407,GOOGL
04/08/2015,664.34,668,660.51,0.025641026,1309410,GOOGL
05/08/2015,665.75,679.91,665.58,0.137254902,1822387,GOOGL
06/08/2015,673.99,674.75,660.73,0.05,2032984,GOOGL
07/08/2015,667.78,668.8,658.87,0.069767442,1377152,GOOGL
10/08/2015,667.09,671.62,660.23,0.078431373,1722915,GOOGL
11/08/2015,699.58,704,684.32,0.184210526,5494011,GOOGL
12/08/2015,694.49,696,680.51,0.105263158,2932328,GOOGL
13/08/2015,689.2,694.03,682.18,0.127272727,1817748,GOOGL
14/08/2015,684.04,692.26,682.9,0.057142857,1379855,GOOGL
17/08/2015,688.04,694.74,683.06,0,1233951,GOOGL
18/08/2015,691.07,695.76,685.32,0.098039216,1385544,GOOGL
19/08/2015,690.11,700.2,686.8,0.063829787,2509697,GOOGL
20/08/2015,689.1,696.16,675.28,0.058823529,2889877,GOOGL
21/08/2015,671.04,672.89,643.1,0.097560976,4593970,GOOGL
24/08/2015,600.6,644.33,593.09,0.095238095,6489430,GOOGL
25/08/2015,646.47,647,611.67,0.134328358,3571469,GOOGL
26/08/2015,643.1,662.48,630.37,0.070422535,4386985,GOOGL
27/08/2015,671.99,673.98,651.1,0.052631579,2948736,GOOGL
28/08/2015,665.76,667,653.75,0.020833333,1941833,GOOGL
31/08/2015,654.34,664.41,646.35,0.094339623,1946844,GOOGL
01/09/2015,633.81,644.44,625.06,0.036363636,2572884,GOOGL
02/09/2015,638,645.06,630.64,0.058823529,1881489,GOOGL
03/09/2015,647.93,651.25,633.81,0.086956522,1728562,GOOGL
04/09/2015,629.7,634.5,626.5,0.0375,2024990,GOOGL
08/09/2015,641,645.04,632.9,0.058823529,1954648,GOOGL
09/09/2015,651.88,657.36,640.9,0.183673469,2048908,GOOGL
10/09/2015,643.9,654.9,641.7,0.094594595,1384602,GOOGL
11/09/2015,650.21,655.31,647.41,0.046153846,1744615,GOOGL
14/09/2015,655.63,655.92,649.5,0.111111111,1497627,GOOGL
15/09/2015,656.71,668.85,653.34,0.084337349,1777320,GOOGL
16/09/2015,665.55,668.07,662.2,0.054054054,1312598,GOOGL
17/09/2015,667.49,681.99,665,0.08974359,2387605,GOOGL
18/09/2015,665.06,669.84,660.03,0.131578947,3627210,GOOGL
21/09/2015,665.51,669,658,0.161290323,1954667,GOOGL
22/09/2015,657.47,658.82,645.03,0.085714286,2718081,GOOGL
23/09/2015,652.9,660.28,650.73,0.149253731,1457995,GOOGL
24/09/2015,648.97,656.77,642.16,0.117647059,1934639,GOOGL
25/09/2015,658.58,658.58,639.66,0.133333333,2423992,GOOGL
28/09/2015,639.05,642.85,617.84,0.071428571,2382300,GOOGL
29/09/2015,625.5,634.68,618.03,0.056338028,2106466,GOOGL
30/09/2015,631.83,639.31,629.15,0.146666667,2647655,GOOGL
01/10/2015,637.94,643.84,631.12,0.066666667,2125315,GOOGL
02/10/2015,638.01,658.26,633.5,0.148148148,2439435,GOOGL
05/10/2015,661.6,673.03,655.87,0.086419753,1873783,GOOGL
06/10/2015,669.35,678.8,663.08,0.134328358,2138738,GOOGL
07/10/2015,677.4,678.74,658.11,0.078947368,2186605,GOOGL
08/10/2015,669.45,671.89,654.49,0.150684932,1961858,GOOGL
09/10/2015,667.49,674.08,662.36,0.212121212,1597534,GOOGL
12/10/2015,669.19,677.98,667.24,0.037735849,1330987,GOOGL
13/10/2015,674.26,688.46,673.11,0.134328358,2096308,GOOGL
14/10/2015,683.73,690.04,678.9,0.130434783,1562196,GOOGL
15/10/2015,685.25,694.16,684.39,0.051948052,2343459,GOOGL
16/10/2015,695.4,696.22,689.1,0.126582278,1810998,GOOGL
19/10/2015,694,700.24,692.21,0.131147541,1494286,GOOGL
20/10/2015,697.89,698,673.68,0.118421053,2613344,GOOGL
21/10/2015,683.21,684.9,670.7,0.176470588,1597571,GOOGL
22/10/2015,675.44,688.05,671.7,0.1,4132551,GOOGL
23/10/2015,750.06,752.5,717.94,0.180555556,6307414,GOOGL
26/10/2015,720.02,734.95,720.02,0.105882353,2402045,GOOGL
27/10/2015,726.57,735.96,724.14,0.071428571,1923970,GOOGL
28/10/2015,733,737.37,727.27,0.179104478,1964310,GOOGL
29/10/2015,736.63,746.79,735.16,0.192307692,1822826,GOOGL
30/10/2015,745.56,746.31,736.53,0.125,1991811,GOOGL
02/11/2015,734.53,748.18,731.45,0.094594595,1980977,GOOGL
